_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684aba5fc11929bdd1fd30d7,内环内 房龄新 一梯2户 南北通透 全明户型 阳光好诚心出售,静安天目西路中华新路939弄,98.21㎡,59058元/㎡,2000年建造,2室2厅1卫,低层(共6层),580万,南北满五年近地铁,南北
684aba5fc11929bdd1fd30d8,粤秀名邸 南北通透 购物方便 出行方便 小区新 产权清晰,静安市北工业园平型关路2199弄,80.56㎡,61445元/㎡,2014年建造,2室2厅1卫,低层(共28层),495万,南北满五年近地铁,南北
684aba5fc11929bdd1fd30d9,近地铁 通燃气纯居住商圈成熟 正南朝向 带电梯 交通便捷,静安宝山路长安路1138号,91.54㎡,49159元/㎡,2006年建造,3室2厅1卫,中层(共26层),450万,南满五年近地铁户型方正,南
684aba60c11929bdd1fd30da,业主回沪专门卖房西边套看中凯城市湖景安静无遮挡,"静安南京西路大沽路398弄,威海路333弄",80.06㎡,102424元/㎡,2003年建造,2室2厅1卫,中层(共35层),820万,南满五年近地铁绿化率高,南
684aba60c11929bdd1fd30db,三泉前进公寓 满五 医疗配套成熟 临地铁 南北通透,静安彭浦三泉路601弄,94.47㎡,38637元/㎡,1996年建造,3室2厅1卫,高层(共6层),365万,南北满五年近地铁,南北
684aba60c11929bdd1fd30dc,楼层 接受置换 价格可谈 精装全送 业主本月必卖,静安大宁老沪太路1291弄1-21号,51.65㎡,61956元/㎡,1998年建造,1室1厅1卫,中层(共6层),320万,南北满五年近地铁车位充足,南北
684aba60c11929bdd1fd30dd,新福康里，南北通户型，边套全明2房 采光视野好 诚意售,静安新闸路新闸路888弄,60.34㎡,100763元/㎡,2000年建造,2室1厅1卫,高层(共7层),608万,南满五年近地铁采光较好,南
684aba60c11929bdd1fd30de,（明园叠翠苑）（南北通透）（满五年税少）（拎包入住）,静安新客站广延路1199弄,90.25㎡,94183元/㎡,2019年建造,3室2厅2卫,高层(共33层),850万,南北满五年近地铁,南北
684aba60c11929bdd1fd30df,（高区19楼）这个价格包含一个车位，价格可以谈。,静安市北工业园万荣路1199弄,94.91㎡,100095元/㎡,2019年建造,3室2厅2卫,中层(共33层),950万,南北满五年近地铁车位充足,南北
684aba60c11929bdd1fd30e0,精装修 南北通透 久乐苑 满五 住房 楼层好 视野无遮挡,静安新客站延长中路700弄1-21号,96.12㎡,66064元/㎡,1998年建造,2室2厅1卫,高层(共6层),635万,南北房东直卖满五年近地铁,南北
684aba60c11929bdd1fd30e1,阁楼20，东边套全明南北通透，地鉄8号线中兴路站,"静安西藏北路永兴路636-672号,虬江路1431弄,虬江路1455弄,永兴小马路31-33号",49.38㎡,75942元/㎡,1993年建造,2室1厅1卫,高层(共6层),375万,南房东直卖满五年近地铁,南
684aba60c11929bdd1fd30e2,天祥华府 南向采光好 大两房 出行方便 楼龄新 商业配套成熟,静安闸北公园平型关路188弄,88.78㎡,98897元/㎡,2013年建造,2室2厅1卫,低层(共15层),878万,南满五年近地铁户型方正,南
684aba60c11929bdd1fd30e3,标准大三房两卫全明，南北通高区视野开阔，业主诚售,静安江宁路海防路228号,84.51㎡,60230元/㎡,2000年建造,3室1厅2卫,中层(共24层),509万,南北满五年近地铁,南北
684aba60c11929bdd1fd30e4,宁和小区精装修，看房有钥匙，价格可以谈,静安大宁大宁路540弄,42.21㎡,70837元/㎡,1992年建造,1室1厅1卫,低层(共6层),299万,南满五年近地铁采光较好,南
684aba60c11929bdd1fd30e5,老业主新挂牌！出国移民澳洲！家具家电全送！闸实风华，好豪,静安大宁大宁路667弄,41㎡,83659元/㎡,2006年建造,1室1厅1卫,高层(共12层),343万,南北满五年近地铁,南北
684aba60c11929bdd1fd30e6,电梯小高层！南北直通有车位！下楼苏河景观好！价格诚意空间大,静安江宁路西苏州路85弄,103.1㎡,67023元/㎡,2003年建造,2室2厅1卫,中层(共16层),691万,南北满五年近地铁,南北
684aba60c11929bdd1fd30e7,落地窗，南北通。户型正气，有钥匙随时可看。装修保养好,静安江宁路西苏州路85弄,108.03㎡,88865元/㎡,2020年建造,2室2厅1卫,中层(共18层),960万,南北满五年近地铁次新房,南北
684aba60c11929bdd1fd30e8,中间楼层 正南朝向 大两房 临地铁 商业配套成熟 装修好,静安市北工业园平型关路2199弄,82.71㎡,58035元/㎡,2014年建造,2室2厅1卫,中层(共26层),480万,南满五年近地铁,南
684aba61c11929bdd1fd30e9,大两房 精装可拎包入住 南北通透 楼层好 居住密度低,静安西藏北路西藏北路1308弄1-7号,98.89㎡,80797元/㎡,2003年建造,2室2厅1卫,高层(共17层),799万,南北近地铁,南北
684aba61c11929bdd1fd30ea,浦联佳苑 14年电梯3房 直接出售了 价格看谈 电梯中高区,静安阳城永和阳城路388弄,90.23㎡,73147元/㎡,2014年建造,3室1厅1卫,中层(共14层),660万,南北满五年近地铁,南北
684aba62c11929bdd1fd30eb,近地铁 电梯房楼层好 南北通透 送大露台 近医院 产权清晰,静安彭浦闻喜路1202弄,83.59㎡,39479元/㎡,1999年建造,2室1厅1卫,中层(共17层),330万,南北满五年近地铁,南北
684aba63c11929bdd1fd30ec,中间楼层双南采光好，近轨交十院久光，大宁核芯板块，配套齐全,"静安延长路老沪太路101弄,老沪太路115号,老沪太路135号,共和新路1700弄",45.17㎡,80585元/㎡,1981年建造,2室1厅1卫,中层(共6层),364万,南满五年近地铁,南
684aba63c11929bdd1fd30ed,良清公寓 临地铁 商品房 南北通透 商业配套齐全 电梯房,静安江宁路昌平路399号,68.18㎡,58375元/㎡,1995年建造,2室1厅1卫,低层(共19层),398万,南北满五年近地铁采光较好,南北
684aba63c11929bdd1fd30ee,"主卧朝南,环境优美,居家装修,采光充足",静安大宁广中西路911弄1-60号,105.41㎡,55024元/㎡,2000年建造,3室2厅1卫,高层(共6层),580万,南满五年近地铁绿化率高,南
684aba68c11929bdd1fd30ef,静安壹中芯 ，南北全明视野开阔，诚意卖,"静安新闸路常德路545弄,常德路519弄1-24号,新闸路1640弄2-4号,新闸路1644弄",51.49㎡,80599元/㎡,1985年建造,2室1厅1卫,高层(共7层),415万,南北满五年近地铁采光较好,南北
684aba68c11929bdd1fd30f0,永和家园 刚需两居 电梯房 高楼层视野无遮挡 交通便捷,静安阳城永和高平路809弄,94.82㎡,66969元/㎡,2008年建造,2室2厅1卫,高层(共10层),635万,南满五年近地铁采光较好,南
684aba68c11929bdd1fd30f1,中海万锦城一期 临地铁 商圈成熟 带电梯 近医院 停车方便,静安新客站永兴路888弄,89.61㎡,106015元/㎡,2011年建造,2室2厅1卫,低层(共35层),950万,南满五年近地铁车位充足,南
684aba68c11929bdd1fd30f2,珑庭南北通风拎包入住，靠近大宁 配套成熟 20号线旁,静安阳城永和灵石路822弄1-18号,88.44㎡,85934元/㎡,2011年建造,2室2厅1卫,高层(共14层),760万,南满五年近地铁,南
684aba68c11929bdd1fd30f3,宁和小区性价比很高的两房 户型方正 诚意出售,静安大宁大宁路540弄,64.49㎡,63886元/㎡,1994年建造,2室1厅1卫,高层(共6层),412万,南北满五年近地铁,南北
684aba68c11929bdd1fd30f4,电梯房!! 装修好 高楼层采光充足 南向采光好 商圈成熟,静安大宁大宁路540弄,44.25㎡,77289元/㎡,1999年建造,1室1厅1卫,高层(共6层),342万,南满五年近地铁,南
684aba68c11929bdd1fd30f5,鸟语花香大宁品质小区 产权干净无纠纷 新上好房诚售,静安大宁大宁路883弄,138㎡,72319元/㎡,2007年建造,4室2厅2卫,中层(共6层),998万,南北有电梯近地铁绿化率高,南北
684aba68c11929bdd1fd30f6,达安锦园！品质标杆！电梯小高层！南北通透！带产权车位！,静安江宁路海防路538弄,94㎡,91703元/㎡,2008年建造,2室2厅1卫,中层(共12层),862万,南满五年近地铁采光较好,南
684aba68c11929bdd1fd30f7,必看！中海万锦城一期 车位充足 临地铁 带电梯 南北通透,静安新客站永兴路888弄,90.79㎡,98910元/㎡,2010年建造,2室2厅1卫,高层(共35层),898万,南北有电梯近地铁车位充足,南北
684aba68c11929bdd1fd30f8,送固定车位，价格可 ，一梯两户，可改三房，有钥匙，接受置换,静安大宁沪太路903弄1-32号,107.96㎡,83179元/㎡,2003年建造,2室2厅2卫,中层(共12层),898万,南满五年近地铁绿化率高,南
684aba68c11929bdd1fd30f9,闸北公园乀次新小区。全南布局2室。豪华装修~~实房实图,静安大宁俞泾港路99弄,88.44㎡,90231元/㎡,2010年建造,2室2厅1卫,高层(共14层),798万,南满五年近地铁,南
684aba68c11929bdd1fd30fa,必卖好房满五V一中区采光好闸北公园两个一梯队随时看,静安大宁洛川中路777弄,114.58㎡,103684元/㎡,2006年建造,3室2厅2卫,中层(共17层),1188万,南满五年近地铁,南
684aba68c11929bdd1fd30fb,上海壹街区 南北通透三房 全明户型 满五税少 看房随时 诚售,静安北京西路凤阳路588弄,91.49㎡,118593元/㎡,2004年建造,3室2厅1卫,低层(共34层),1085万,南北满五年近地铁绿化率高,南北
684aba69c11929bdd1fd30fc,紫金兰花苑 满五 车位充足 居住密度低 产权清晰 装修好,静安彭浦共和新路4618弄,95.85㎡,53209元/㎡,1999年建造,3室3厅2卫,高层(共6层),510万,南北满五年近地铁车位充足,南北
684aba69c11929bdd1fd30fd,慧芝湖花园(一二期) 交通便捷 精装可拎包入住 购物方便,静安大宁平型关路1083弄,138.82㎡,78375元/㎡,2009年建造,3室2厅2卫,中层(共32层),1088万,南北满五年近地铁绿化率高,南北
684aba69c11929bdd1fd30fe,南北通透的好房子|南府叠墅区|采光好|管家服务|满二|随时看,静安市北工业园万荣路1199弄,116.27㎡,116110元/㎡,2019年建造,3室2厅2卫,低层(共17层),1350万,南北满二年近地铁车位充足,南北
684aba69c11929bdd1fd30ff,龙馨嘉园 南北通透 复式房 房型正气 视野好双卫格局 商品房,静安彭浦场中路3386弄,88.44㎡,60833元/㎡,2004年建造,3室2厅1卫,高层(共6层),538万,南满五年近地铁,南
684aba69c11929bdd1fd3100,"环境优美,价格好谈,配套完善,交通便利",静安阳城永和沪太路1329弄,53.62㎡,62664元/㎡,2011年建造,1室2厅1卫,低层(共15层),336万,南近地铁,南
