_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684a72a2c11929bdd1fcf149,适合上海安家的边套户型，南北通透，小区安静宜居，诚意卖,松江洞泾倪家墩路120弄1-33号,80.54㎡,19866元/㎡,2018年建造,2室1厅1卫,低层(共10层),160万,南近地铁配套成熟房东急售,南
684a72a2c11929bdd1fcf14a,近春申站，次新房，G60科创云朗旁中.央空调带地暖，中高楼层,松江莘闵明华路1077弄,92.92㎡,35407元/㎡,2018年建造,3室2厅1卫,低层(共8层),329万,南满五年,南
684a72a2c11929bdd1fcf14b,临地铁 婚房装修 中间楼层采光好 繁华地段,松江九亭涞寅路658弄,115.32㎡,33646元/㎡,2010年建造,4室2厅2卫,中层(共18层),388万,南热门小区南北通透满五,南
684a72a3c11929bdd1fcf14c,好时候，改善必看房，全天日照，经典直通户型，付快价格可谈！,松江松江大学城广富林路1188弄,90.54㎡,37332元/㎡,2010年建造,2室2厅1卫,高层(共11层),338万,南满五年近地铁绿化率高,南
684a72a3c11929bdd1fcf14d,89平三房~精装修拎包入住~近地铁~近商业~房东诚意出售,松江泗泾泗凤公路1500弄,89.19㎡,25788元/㎡,2012年建造,3室2厅1卫,低层(共13层),230万,南北满五年近地铁户型方正,南北
684a72a3c11929bdd1fcf14e,新上精装修两房！临地铁 前排视野景观 采光极好 可拎包入住,松江泗泾泗凤公路1500弄,71.53㎡,18035元/㎡,2012年建造,2室1厅1卫,中层(共11层),129万,南北满五年近地铁多人关注,南北
684a72a3c11929bdd1fcf14f,凤凰楼层清水毛坯三房，看房随时，诚意出售,松江泗泾道悦路55弄,81.23㎡,20313元/㎡,2020年建造,3室2厅1卫,高层(共18层),165万,南热门小区南北通透房东急售,南
684a72a3c11929bdd1fcf150,20年次新房，贝尚湾独立三期，102平小山房，豪装拎包入住,松江九亭沪亭北路338弄,102.12㎡,45829元/㎡,2020年建造,3室2厅1卫,中层(共13层),468万,近地铁南北通透公摊小,南北
684a72a3c11929bdd1fcf151,新上精装两房 看房随时 地铁口周边,松江泗泾古楼公路1858弄,79㎡,24431元/㎡,2016年建造,2室1厅1卫,低层(共16层),193万,南北满五年近地铁多人关注,南北
684a72a3c11929bdd1fcf152,新上好房！商圈力荐！带超大花园，近地铁，精装修，房东诚售,松江泗泾古楼公路1858弄,92.95㎡,24530元/㎡,2006年建造,3室2厅1卫,低层(共6层),228万,南满五年近地铁多人关注,南
684a72a3c11929bdd1fcf153,附赠产权车位 次新小区 拎包入住 电梯景观房看房随时，有钥匙,松江泗泾恒泽路188弄,93.93㎡,42372元/㎡,2020年建造,3室2厅2卫,中层(共14层),398万,南北近地铁车位充足,南北
684a72a3c11929bdd1fcf154,50 房东精装修复式 带产权车位 满五 一 拎包入住,松江泗泾古楼公路348弄,124.8㎡,24359元/㎡,2012年建造,5室3厅3卫,共5层,304万,南北热门小区配套成熟价格优惠,南北
684a72a3c11929bdd1fcf155,可改三 人车分流 豪装 装修60 全进口 家具 看房随时,松江松江新城文宇路88弄,89.48㎡,32186元/㎡,2011年建造,2室2厅1卫,中层(共11层),288万,南北热门小区近地铁新上小区,南北
