_id,title,address,area,avg_price,build_in,house_info,house_type,price,specials,towards
684a5979c11929bdd1fcea8a,下套必卖恒基这套三房，带车位，找我靠谱,闵行华漕申贵路1799弄,89.68㎡,57427元/㎡,2016年建造,3室2厅1卫,中层(共11层),515万,南北满五年车位充足,南北
684a5979c11929bdd1fcea8b,浦江 临地铁 满五 高楼层视野好 有电梯 南向采光好,闵行浦江浦雪南路206弄,131.46㎡,32710元/㎡,2013年建造,3室2厅2卫,高层(共16层),430万,南满五年户型方正,南
684a5979c11929bdd1fcea8c,低总价，双轨交，出门即商圈， ，采光通风好，诚意出售,闵行古美罗阳古美西路316弄30-166号,73.42㎡,55163元/㎡,1998年建造,2室1厅1卫,高层(共6层),405万,南满五年近地铁,南
684a5979c11929bdd1fcea8d,新时代富嘉花园 双卫 近地铁 有电梯 正规商品房 满二,闵行古美罗阳古龙路1065弄,130.66㎡,95669元/㎡,2006年建造,3室2厅2卫,中层(共17层),1250万,南满二年近地铁车位充足,南
684a5979c11929bdd1fcea8e,新上好房 中间楼层 精装修 不临街 采光刺眼 价可谈,闵行静安新城漕宝路1467弄11区,65.91㎡,48400元/㎡,1997年建造,2室1厅1卫,中层(共6层),319万,南北满五年近地铁采光较好,南北
684a5979c11929bdd1fcea8f,静安新城四区，精装三房，一楼带院子，小区中心位置，近9号线,闵行静安新城漕宝路1467弄4区1-70号,74.93㎡,57387元/㎡,1997年建造,3室2厅2卫,低层(共6层),430万,南近地铁,南
684a5979c11929bdd1fcea90,房东已买诚售 看房有钥匙 带车位还装了充电桩 税费各付,闵行古美罗阳古美西路752弄,98.01㎡,54995元/㎡,2005年建造,2室2厅1卫,高层(共6层),539万,南北满五年近地铁,南北
684a5979c11929bdd1fcea91,七 铁口一楼带天井 精装修拎包入住 前后无遮挡,闵行七宝佳宝四村1-56号,62.47㎡,53786元/㎡,1994年建造,2室1厅1卫,低层(共6层),336万,南满二年近地铁采光较好,南
684a5979c11929bdd1fcea92,钥匙房，沿河景观房，采光好，视野宽阔，业主诚心出售，看房方便,闵行古美罗阳古美西路631弄,95.05㎡,51342元/㎡,2001年建造,2室2厅1卫,中层(共6层),488万,南北满五年近地铁,南北
684a5979c11929bdd1fcea93,装修全送！业主着急！看房有钥匙！接受置换！小区中央！税费各付,闵行春申伟业路621弄,86.19㎡,56039元/㎡,2005年建造,2室2厅1卫,中层(共14层),483万,南北满五年近地铁,南北
684a5979c11929bdd1fcea94,装修好 低密宜居 南向采光好 近医院 中间好楼层 满五,闵行古美罗阳龙茗路1458弄,85.73㎡,52491元/㎡,2004年建造,2室2厅1卫,中层(共6层),450万,南满五年近地铁绿化率高,南
684a5979c11929bdd1fcea95,随时看房！大胆出价！出价就卖！三年前精装修！沿河位置,闵行古美罗阳龙茗路1458弄,95.14㎡,54447元/㎡,2004年建造,2室2厅1卫,中层(共6层),518万,南近地铁绿化率高,南
684a597ac11929bdd1fcea96,房龄新 临地铁 购物方便 交通便捷 中间楼层采光好,闵行梅陇龙州南路58弄,91.34㎡,71820元/㎡,2016年建造,2室2厅1卫,中层(共26层),656万,南北满五年近地铁,南北
684a597ac11929bdd1fcea97,七宝文来，精装21户型，直接拎包入住，中间楼层，拎包入住,闵行七宝华友路260弄,88.78㎡,61951元/㎡,2004年建造,3室2厅1卫,中层(共6层),550万,南满五年近地铁,南
684a597ac11929bdd1fcea98,古美罗阳 交通便利 近医院 正规商品房 临地铁 楼层好,闵行古美罗阳虹莘路2388弄1-161号,68.71㎡,56324元/㎡,1999年建造,2室1厅1卫,中层(共6层),387万,南近地铁采光较好,南
684a597bc11929bdd1fcea99,大两房 有户型 低总价 专人委托仅一家 看房有key,闵行古美罗阳虹莘路2388弄1-161号,68.71㎡,48756元/㎡,1994年建造,2室1厅1卫,中层(共6层),335万,南满五年近地铁采光较好,南
684a597cc11929bdd1fcea9a,07年小区！韩国街品质小区！出门万象城爱琴海！房东置换诚意售,闵行龙柏金汇虹莘路3799弄,85.52㎡,59051元/㎡,2007年建造,2室2厅1卫,中层(共6层),505万,南北满五年近地铁,南北
684a597cc11929bdd1fcea9b,万科临湖轩！四开间朝阳！精装全送！景观楼层！俯瞰蔚秀湖景！,闵行春申畹町路99弄,128.03㎡,52176元/㎡,2006年建造,3室2厅2卫,高层(共18层),668万,南北满五年,南北
684a597cc11929bdd1fcea9c,12号顾戴路站！附送大花园！中心位置！少有两卫户型,"闵行古美罗阳莲花路425弄,莲花路325弄",98㎡,59184元/㎡,2000年建造,2室2厅2卫,低层(共6层),580万,南北满五年近地铁,南北
684a597cc11929bdd1fcea9d,单号位置 靠近 产权清晰 一口价6出不接受长时间置换,闵行古美罗阳平吉路88弄,95.14㎡,70949元/㎡,2004年建造,2室2厅1卫,中层(共11层),675万,南北满五年近地铁绿化率高,南北
684a597cc11929bdd1fcea9e,装修60 明强三房优选 有钥匙随时看房,闵行七宝七莘路2288弄,92.17㎡,60649元/㎡,1999年建造,3室2厅2卫,中层(共6层),559万,南满五年近地铁,南
684a597cc11929bdd1fcea9f,明强电梯两房 带露台 价格可谈 南北通透 看房有钥匙,闵行七宝中谊路888弄56-136号,96.93㎡,60663元/㎡,2005年建造,2室2厅1卫,低层(共14层),588万,南满五年近地铁绿化率高,南
684a597cc11929bdd1fceaa0,带固定车位 婚房装修两年可直接领包入住 品牌家具家电全送送送,闵行颛桥沪光路555弄,86.02㎡,55220元/㎡,2010年建造,3室1厅1卫,中层(共8层),475万,南北满五年近地铁采光较好,南北
684a597cc11929bdd1fceaa1,万科城市花园 精装修 交通便利 低密宜居 中间好楼层,闵行七宝七莘路3333弄,72.71㎡,52263元/㎡,1994年建造,2室2厅1卫,中层(共7层),380万,南北满五年近地铁,南北
684a597dc11929bdd1fceaa2,万科城市花园 产权清晰 双卫格局 商业配套齐全 朝南 精装修,闵行七宝七莘路3333弄,154.45㎡,48560元/㎡,1998年建造,3室2厅2卫,共5层,750万,南满五年近地铁,南
684a597dc11929bdd1fceaa3,精装好房 近医院 正规商品房 商业配套齐全 交通便利,闵行古美罗阳古美西路752弄,98.04㎡,63036元/㎡,2005年建造,2室2厅1卫,中层(共6层),618万,南北近地铁采光较好,南北
684a597dc11929bdd1fceaa4,1楼带大院子，带固定车位，税费各付，可定金交房，价格还能谈！,闵行古美罗阳古美西路631弄,86.7㎡,74972元/㎡,2001年建造,2室2厅1卫,低层(共6层),650万,南北满五年近地铁,南北
684a597dc11929bdd1fceaa5,内环边超 （副总力荐！ 400可售）装全带车位,"闵行金虹桥吴中路380弄,张虹路135弄",83.93㎡,53617元/㎡,2002年建造,2室2厅1卫,中层(共6层),450万,南北满五年近地铁,南北
